counter_name,timestamp,time_range,Max Active Threads,Max Active Threads_extra,Throughput,Throughput_extra,Average Duration,Average Duration_extra,Median Duration,Median Duration_extra,> 500 ms,> 500 ms_extra,> 1 second,> 1 second_extra,> 2 seconds,> 2 seconds_extra,> 3 seconds,> 3 seconds_extra,Standard Deviation,Standard Deviation_extra,Max Duration,Max Duration_extra,Min Duration,Min Duration_extra,Total Hits,Total Hits_extra,Total Completions,Total Completions_extra,(SQL)Avg. Duration,(SQL)Avg. Duration_extra,(SQL)Std. Dev,(SQL)Std. Dev_extra,(SQL)Max Duration,(SQL)Max Duration_extra,(SQL)Min Duration,(SQL)Min Duration_extra,Max Active Threads,Max Active Threads_extra,Max Throughput,Max Throughput_extra,Average Duration,Average Duration_extra,Standard Deviation,Standard Deviation_extra,Max Duration,Max Duration_extra,Min Duration,Min Duration_extra,(SQL)Avg. Duration,(SQL)Avg. Duration_extra,(SQL)Std. Dev,(SQL)Std. Dev_extra,(SQL)Max Duration,(SQL)Max Duration_extra,(SQL)Min Duration,(SQL)Min Duration_extra
WebRequest,2023-01-21 09:04:53.403,08:54:49:829 -> 09:04:49:829,8, (2023-01-21 04:48:53:772),32.50, per minute,72.00,,0.0,,9.85,%,7.08,%,3.38,%,3.38,%,613.16,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 09:03:58:547),325,,325,,45.00,,348.55,,8678, (2023-01-21 08:52:19:307),0, (2023-01-21 08:54:47:792),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),72.00,,613.16,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 09:03:58:547),45.00,,348.55,,8678, (2023-01-21 08:52:19:307),0, (2023-01-21 08:54:47:792)
WebRequest,2023-01-21 09:14:53.418,09:04:49:829 -> 09:14:49:830,8, (2023-01-21 04:48:53:772),19.50, per minute,71.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,610.43,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 09:13:18:575),195,,195,,51.00,,405.47,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 09:03:58:547),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),71.00,,610.43,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 09:13:18:575),51.00,,405.47,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 09:03:58:547)
WebRequest,2023-01-21 09:24:53.434,09:14:49:830 -> 09:24:49:830,8, (2023-01-21 04:48:53:772),0.40, per minute,71.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,610.38,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 09:13:18:575),4,,4,,51.00,,405.44,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 09:13:18:575),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),71.00,,610.38,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 09:13:18:575),51.00,,405.44,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 09:13:18:575)
WebRequest,2023-01-21 09:34:53.452,09:24:49:830 -> 09:34:49:830,8, (2023-01-21 04:48:53:772),18.50, per minute,71.00,,0.0,,0.54,%,0.00,%,0.00,%,0.00,%,607.85,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 09:33:05:603),185,,185,,50.00,,403.75,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 09:21:18:942),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),71.00,,607.85,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 09:33:05:603),50.00,,403.75,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 09:21:18:942)
WebRequest,2023-01-21 09:44:53.470,09:34:49:830 -> 09:44:49:830,8, (2023-01-21 04:48:53:772),0.20, per minute,71.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,607.83,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 09:33:05:603),2,,2,,50.00,,403.76,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 09:33:05:794),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),71.00,,607.83,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 09:33:05:603),50.00,,403.76,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 09:33:05:794)
WebRequest,2023-01-21 09:54:53.484,09:44:49:830 -> 09:54:49:830,8, (2023-01-21 04:48:53:772),11.30, per minute,70.00,,0.0,,0.88,%,0.88,%,0.00,%,0.00,%,606.34,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 09:51:15:498),113,,113,,50.00,,402.74,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 09:41:26:463),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),70.00,,606.34,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 09:51:15:498),50.00,,402.74,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 09:41:26:463)
WebRequest,2023-01-21 10:04:53.501,09:54:49:830 -> 10:04:49:830,8, (2023-01-21 04:48:53:772),12.30, per minute,70.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,604.68,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:03:08:298),123,,123,,50.00,,401.63,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 09:54:02:554),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),70.00,,604.68,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:03:08:298),50.00,,401.63,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 09:54:02:554)
WebRequest,2023-01-21 10:14:53.520,10:04:49:830 -> 10:14:49:830,8, (2023-01-21 04:48:53:772),14.80, per minute,70.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,602.70,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:13:32:731),148,,148,,50.00,,400.32,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 10:03:08:298),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),70.00,,602.70,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:13:32:731),50.00,,400.32,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 10:03:08:298)
WebRequest,2023-01-21 10:24:53.538,10:14:49:830 -> 10:24:49:831,8, (2023-01-21 04:48:53:772),0.10, per minute,70.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,602.69,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:13:32:731),1,,1,,50.00,,400.32,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 10:13:32:731),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),70.00,,602.69,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:13:32:731),50.00,,400.32,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 10:13:32:731)
WebRequest,2023-01-21 10:34:53.556,10:24:49:831 -> 10:34:49:831,8, (2023-01-21 04:48:53:772),13.20, per minute,69.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,600.94,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:32:40:911),132,,132,,49.00,,399.16,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 10:24:46:018),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),69.00,,600.94,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:32:40:911),49.00,,399.16,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 10:24:46:018)
WebRequest,2023-01-21 10:44:53.571,10:34:49:831 -> 10:44:49:832,8, (2023-01-21 04:48:53:772),28.20, per minute,70.00,,0.0,,5.67,%,3.19,%,0.35,%,0.35,%,598.69,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:43:20:202),282,,282,,49.00,,396.71,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 10:32:40:966),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),70.00,,598.69,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:43:20:202),49.00,,396.71,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 10:32:40:966)
WebRequest,2023-01-21 10:54:53.586,10:44:49:832 -> 10:54:49:832,8, (2023-01-21 04:48:53:772),7.60, per minute,70.00,,10.0,,10.53,%,7.89,%,1.32,%,0.00,%,598.17,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:52:11:602),76,,76,,49.00,,396.86,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 10:43:20:429),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),70.00,,598.17,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:52:11:602),49.00,,396.86,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 10:43:20:429)
WebRequest,2023-01-21 11:04:53.603,10:54:49:832 -> 11:04:49:832,8, (2023-01-21 04:48:53:772),1.70, per minute,70.00,,10.0,,11.76,%,11.76,%,0.00,%,0.00,%,598.18,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:52:11:602),17,,17,,50.00,,397.06,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 10:54:19:340),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),70.00,,598.18,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 10:52:11:602),50.00,,397.06,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 10:54:19:340)
WebRequest,2023-01-21 11:14:53.619,11:04:49:832 -> 11:14:49:832,8, (2023-01-21 04:48:53:772),13.00, per minute,70.00,,0.0,,1.54,%,0.77,%,0.00,%,0.00,%,596.56,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 11:11:44:242),130,,130,,50.00,,395.97,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 11:03:40:120),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),70.00,,596.56,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 11:11:44:242),50.00,,395.97,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 11:03:40:120)
WebRequest,2023-01-21 11:24:53.638,11:14:49:832 -> 11:24:49:832,8, (2023-01-21 04:48:53:772),9.70, per minute,70.00,,0.0,,2.06,%,1.03,%,0.00,%,0.00,%,595.38,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 11:24:07:483),97,,97,,49.00,,395.22,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 11:14:14:070),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),70.00,,595.38,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 11:24:07:483),49.00,,395.22,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 11:14:14:070)
WebRequest,2023-01-21 11:34:53.656,11:24:49:832 -> 11:34:49:832,8, (2023-01-21 04:48:53:772),22.70, per minute,69.00,,0.0,,0.44,%,0.44,%,0.00,%,0.00,%,592.57,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 11:34:35:918),227,,227,,49.00,,393.36,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 11:24:07:485),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),69.00,,592.57,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 11:34:35:918),49.00,,393.36,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 11:24:07:485)
WebRequest,2023-01-21 11:44:53.671,11:34:49:832 -> 11:44:49:833,8, (2023-01-21 04:48:53:772),41.80, per minute,69.00,,0.0,,1.67,%,0.96,%,0.24,%,0.00,%,587.76,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 11:43:47:713),418,,418,,48.00,,389.94,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 11:34:35:918),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),69.00,,587.76,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 11:43:47:713),48.00,,389.94,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 11:34:35:918)
WebRequest,2023-01-21 11:54:53.688,11:44:49:833 -> 11:54:49:833,8, (2023-01-21 04:48:53:772),23.20, per minute,69.00,,0.0,,4.74,%,3.45,%,0.00,%,0.00,%,585.53,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 11:54:26:481),232,,232,,48.00,,388.30,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 11:44:48:009),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),69.00,,585.53,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 11:54:26:481),48.00,,388.30,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 11:44:48:009)
WebRequest,2023-01-21 12:04:53.703,11:54:49:833 -> 12:04:49:833,8, (2023-01-21 04:48:53:772),14.70, per minute,69.00,,0.0,,6.12,%,6.12,%,0.00,%,0.00,%,584.58,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 12:03:53:309),147,,147,,48.00,,387.30,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 11:54:28:791),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),69.00,,584.58,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 12:03:53:309),48.00,,387.30,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 11:54:28:791)
WebRequest,2023-01-21 12:14:53.718,12:04:49:833 -> 12:14:49:833,8, (2023-01-21 04:48:53:772),36.80, per minute,69.00,,0.0,,0.54,%,0.00,%,0.00,%,0.00,%,580.28,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 12:12:03:259),368,,368,,48.00,,384.50,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 12:03:53:309),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),69.00,,580.28,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 12:12:03:259),48.00,,384.50,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 12:03:53:309)
WebRequest,2023-01-21 12:24:53.733,12:14:49:833 -> 12:24:49:833,8, (2023-01-21 04:48:53:772),128.50, per minute,67.00,,0.0,,1.63,%,0.86,%,0.23,%,0.08,%,567.59,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 12:24:49:567),1285,,1285,,46.00,,374.97,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 12:12:04:452),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),67.00,,567.59,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 12:24:49:567),46.00,,374.97,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 12:12:04:452)
WebRequest,2023-01-21 12:34:53.753,12:24:49:834 -> 12:34:49:834,8, (2023-01-21 04:48:53:772),60.90, per minute,68.00,,0.0,,6.08,%,3.45,%,0.33,%,0.16,%,562.84,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 12:33:26:239),609,,609,,46.00,,372.79,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 12:24:49:646),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),68.00,,562.84,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 12:33:26:239),46.00,,372.79,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 12:24:49:646)
WebRequest,2023-01-21 12:44:53.768,12:34:49:834 -> 12:44:49:834,8, (2023-01-21 04:48:53:772),64.90, per minute,68.00,,0.0,,5.08,%,2.16,%,0.15,%,0.00,%,557.52,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 12:44:00:300),649,,649,,46.00,,370.06,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 12:33:26:239),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),68.00,,557.52,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 12:44:00:300),46.00,,370.06,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 12:33:26:239)
WebRequest,2023-01-21 12:54:53.792,12:44:49:834 -> 12:54:49:834,8, (2023-01-21 04:48:53:772),50.20, per minute,68.00,,0.0,,2.59,%,0.80,%,0.20,%,0.20,%,553.11,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 12:54:17:854),502,,502,,47.00,,368.39,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 12:44:00:300),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),68.00,,553.11,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 12:54:17:854),47.00,,368.39,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 12:44:00:300)
WebRequest,2023-01-21 13:04:53.811,12:54:49:834 -> 13:04:49:834,8, (2023-01-21 04:48:53:772),102.60, per minute,66.00,,0.0,,1.17,%,0.29,%,0.19,%,0.00,%,543.89,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 13:04:34:468),1026,,1026,,46.00,,362.15,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 12:54:26:131),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),66.00,,543.89,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 13:04:34:468),46.00,,362.15,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 12:54:26:131)
WebRequest,2023-01-21 13:14:53.829,13:04:49:834 -> 13:14:49:835,8, (2023-01-21 04:48:53:772),107.20, per minute,65.00,,0.0,,1.21,%,0.84,%,0.09,%,0.00,%,534.73,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 13:14:44:083),1072,,1072,,45.00,,356.29,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 13:04:39:798),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),65.00,,534.73,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 13:14:44:083),45.00,,356.29,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 13:04:39:798)
WebRequest,2023-01-21 13:24:53.844,13:14:49:835 -> 13:24:49:835,8, (2023-01-21 04:48:53:772),66.10, per minute,65.00,,0.0,,3.48,%,2.12,%,0.15,%,0.00,%,529.70,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 13:24:48:675),661,,661,,45.00,,353.09,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 13:14:49:529),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),65.00,,529.70,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 13:24:48:675),45.00,,353.09,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 13:14:49:529)
WebRequest,2023-01-21 13:34:53.863,13:24:49:836 -> 13:34:49:836,8, (2023-01-21 04:48:53:772),83.90, per minute,64.00,,0.0,,2.38,%,1.19,%,0.12,%,0.00,%,523.36,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 13:34:48:188),839,,839,,45.00,,349.23,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 13:24:48:675),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),64.00,,523.36,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 13:34:48:188),45.00,,349.23,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 13:24:48:675)
WebRequest,2023-01-21 13:44:53.882,13:34:49:836 -> 13:44:49:836,8, (2023-01-21 04:48:53:772),115.80, per minute,64.00,,0.0,,3.28,%,0.60,%,0.09,%,0.00,%,514.93,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 13:44:27:665),1158,,1158,,44.00,,343.66,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 13:34:48:188),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),64.00,,514.93,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 13:44:27:665),44.00,,343.66,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 13:34:48:188)
WebRequest,2023-01-21 13:54:53.897,13:44:49:836 -> 13:54:49:836,8, (2023-01-21 04:48:53:772),120.10, per minute,63.00,,0.0,,2.91,%,1.83,%,0.08,%,0.00,%,507.21,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 13:54:44:616),1201,,1201,,43.00,,338.60,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 13:44:29:926),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),63.00,,507.21,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 13:54:44:616),43.00,,338.60,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 13:44:29:926)
WebRequest,2023-01-21 14:04:53.914,13:54:49:836 -> 14:04:49:836,8, (2023-01-21 04:48:53:772),117.80, per minute,63.00,,0.0,,3.48,%,1.36,%,0.17,%,0.00,%,499.87,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 14:04:39:235),1179,,1178,,43.00,,334.03,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 13:54:44:616),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),63.00,,499.87,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 14:04:39:235),43.00,,334.03,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 13:54:44:616)
WebRequest,2023-01-21 14:14:53.929,14:04:49:836 -> 14:14:49:837,8, (2023-01-21 04:48:53:772),158.60, per minute,62.00,,0.0,,2.52,%,0.76,%,0.06,%,0.00,%,490.16,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 14:14:48:620),1585,,1586,,42.00,,327.72,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 14:04:39:235),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),62.00,,490.16,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 14:14:48:620),42.00,,327.72,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 14:04:39:235)
WebRequest,2023-01-21 14:24:53.946,14:14:49:837 -> 14:24:49:837,8, (2023-01-21 04:48:53:772),124.20, per minute,62.00,,0.0,,3.06,%,0.48,%,0.00,%,0.00,%,482.91,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 14:24:27:873),1242,,1242,,42.00,,323.63,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 14:14:49:085),8, (2023-01-21 04:48:53:772),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),62.00,,482.91,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 14:24:27:873),42.00,,323.63,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 14:14:49:085)
WebRequest,2023-01-21 14:34:53.965,14:24:49:837 -> 14:34:49:837,8, (2023-01-21 14:27:24:408),155.50, per minute,61.00,,0.0,,2.19,%,0.71,%,0.13,%,0.06,%,474.60,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 14:34:45:123),1555,,1555,,42.00,,317.81,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 14:24:42:101),8, (2023-01-21 14:27:24:408),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),61.00,,474.60,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 14:34:45:123),42.00,,317.81,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 14:24:42:101)
WebRequest,2023-01-21 14:44:53.984,14:34:49:837 -> 14:44:49:837,8, (2023-01-21 14:27:24:408),166.90, per minute,60.00,,0.0,,2.22,%,0.90,%,0.12,%,0.00,%,466.20,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 14:44:49:725),1671,,1669,,41.00,,312.30,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 14:34:45:460),8, (2023-01-21 14:27:24:408),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),60.00,,466.20,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 14:44:49:725),41.00,,312.30,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 14:34:45:460)
WebRequest,2023-01-21 14:54:54.003,14:44:49:837 -> 14:54:49:837,8, (2023-01-21 14:27:24:408),172.70, per minute,60.00,,0.0,,1.74,%,0.87,%,0.41,%,0.06,%,458.39,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 14:54:40:635),1725,,1727,,41.00,,307.17,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 14:44:49:726),8, (2023-01-21 14:27:24:408),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),60.00,,458.39,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 14:54:40:635),41.00,,307.17,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 14:44:49:726)
WebRequest,2023-01-21 15:04:54.099,14:54:49:837 -> 15:04:49:837,8, (2023-01-21 14:27:24:408),105.70, per minute,60.00,,0.0,,4.54,%,2.08,%,0.38,%,0.00,%,454.54,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 15:04:48:527),1057,,1057,,41.00,,304.08,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 14:54:40:635),8, (2023-01-21 14:27:24:408),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),60.00,,454.54,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 15:04:48:527),41.00,,304.08,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 14:54:40:635)
WebRequest,2023-01-21 15:14:50.694,15:04:49:837 -> 15:14:49:837,8, (2023-01-21 14:27:24:408),214.50, per minute,59.00,,0.0,,2.24,%,1.07,%,0.09,%,0.05,%,445.58,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 15:14:46:868),2145,,2145,,40.00,,298.44,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 15:04:48:527),8, (2023-01-21 14:27:24:408),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),59.00,,445.58,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 15:14:46:868),40.00,,298.44,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 15:04:48:527)
WebRequest,2023-01-21 15:24:50.714,15:14:49:837 -> 15:24:49:837,8, (2023-01-21 14:27:24:408),173.90, per minute,58.00,,0.0,,1.04,%,0.63,%,0.06,%,0.00,%,438.13,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 15:24:49:411),1739,,1739,,40.00,,294.72,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 15:14:49:770),8, (2023-01-21 14:27:24:408),541.00, (2023-01-21 03:39:49 -> 2023-01-21 03:40:49),58.00,,438.13,,54075, (2023-01-21 03:03:40:230),0, (2023-01-21 15:24:49:411),40.00,,294.72,,9672, (2023-01-21 09:01:51:615),0, (2023-01-21 15:14:49:770)
